priority,id,class,phyloP,phastCons,denovo,lnTPM,max_Lu_riboTPM,validated by 2nd method
868,193.1,nonfunctional,1.84221569178443,0.957941178013297,No,-6.907755278982137,0.0,No
869,2518.1,nonfunctional,1.89492425096757,0.977303033525294,Yes,-6.907755278982137,0.0,No
870,3343.1,utORFs,0.565990987984749,0.445702703011029,Yes,1.1917971813458015,0.0,No
871,2605.1,utORFs,1.18514465432872,0.522194969125894,Yes,1.183762852084213,0.0,No
872,1086.1,utORFs,1.7951379159944498,0.752816092470479,Yes,1.1832236211870886,0.0,No
873,1872.1,utORFs,1.5449166675486299,0.562822916205429,No,1.1602086734640378,0.0,No
874,2968.1,utORFs,1.2602753601563401,0.6992463758434639,Yes,1.136955373228312,0.0,No
875,2471.1,utORFs,1.6348164925083202,0.696318351505813,Yes,1.1349336103375425,0.0,No
876,275.1,utORFs,0.831463547345872,0.46160416724948494,No,1.1213514497985106,0.0,No
877,31.1,utORFs,1.25441250401879,0.6383666681576871,No,1.1207999779381173,0.0,No
878,1030.1,utORFs,1.11065640231738,0.689589745208072,Yes,1.1196628298062736,0.0,No
879,2160.1,fast-evolving,1.2903466694305301,0.731040000241871,Yes,1.100027952809272,0.0,No
880,2344.1,utORFs,0.6470789402854019,0.38342982412851,No,1.0887222093331157,0.0,No
881,1606.1,utORFs,1.12132519705797,0.7514390243194631,Yes,1.0848736780020372,0.0,No
882,2483.1,utORFs,1.24260285050205,0.653730495888178,Yes,1.0848152118990955,0.0,No
883,1022.1,utORFs,0.69160784287926,0.602470589765147,No,1.0774850044011561,0.0,No
884,4721.1,utORFs,1.45493750093738,0.7012500005415251,No,1.0745722964080895,0.0,No
885,2596.1,utORFs,0.9724236161435129,0.491065972381976,Yes,1.0475691384304988,0.0,No
886,1205.1,utORFs,1.7741527643003001,0.698569444216749,Yes,1.0447638027327755,0.0,No
887,543.1,alt-frame,2.96979738094424,0.7739281050999359,Yes,1.0380629556840661,0.0,No
888,2325.1,utORFs,1.39133333967378,0.7780888886915308,No,1.033054581670363,0.0,No
889,1574.1,utORFs,0.934186286420799,0.7129313749302291,No,1.0226009164536705,0.0,No
890,741.1,utORFs,0.727240742287702,0.4495740740784199,Yes,1.0051990086113392,0.0,No
891,2466.1,utORFs,0.976858974595626,0.501500002041352,Yes,0.9729768786580153,0.0,No
892,1789.1,utORFs,0.9093623094143709,0.5172850251549871,Yes,0.9558417750778418,0.0,No
893,2186.1,alt-frame,1.25551667833093,0.6956444456306701,No,0.937394473138641,0.0,No
894,4001.1,utORFs,0.8657276773125779,0.5437755991587079,Yes,0.9093144541375093,0.0,No
895,2564.1,utORFs,1.70368573096625,0.650457143027424,No,0.9015855385580787,0.0,No
896,654.1,utORFs,1.0348046030420999,0.464517242236373,Yes,0.9007128238708292,0.0,No
897,857.1,utORFs,0.895022216221939,0.6517444430035539,Yes,0.8432016251161472,0.0,No
898,136.1,utORFs,1.0376021579266,0.669763442083207,Yes,0.8412166932284325,0.0,No
899,3846.1,utORFs,1.54331973174802,0.6570476203916129,No,0.8410183281869469,0.0,No
900,1575.1,utORFs,0.7345294132463491,0.592941178129895,Yes,0.8401696578668448,0.0,No
901,3998.1,utORFs,0.9938300661012242,0.7291241833237091,No,0.8350967283805164,0.0,No
902,3818.1,utORFs,1.22506438910954,0.7665719702481791,Yes,0.8163541467412694,0.0,No
903,2114.1,utORFs,0.6549494894917559,0.319767677650853,Yes,0.8163377911151436,0.0,No
904,1680.1,utORFs,0.83458666348209,0.45477333440910994,Yes,0.8050695202835586,0.0,No
905,752.1,utORFs,1.81614665523171,0.789440000060325,No,0.7991904630794212,0.0,No
906,4865.1,utORFs,1.0676068533649699,0.534564103884423,Yes,0.7976008851889018,0.0,No
907,3414.1,utORFs,0.79966666826453,0.46998290628549,No,0.7954334254863475,0.0,No
908,4956.1,utORFs,1.1219481498279,0.7535185189003609,No,0.787866731431882,0.0,No
909,4408.1,utORFs,1.290601858991,0.7188888890140571,No,0.7542022979351627,0.0,No
910,720.1,utORFs,1.4967450914794902,0.7497450996272491,No,0.7426252033384868,0.0,No
911,2233.1,utORFs,1.31584849674255,0.5160757579018761,Yes,0.7398317962838639,0.0,No
912,706.1,utORFs,0.957761006470793,0.557628931627029,Yes,0.7312388912451034,0.0,No
913,2084.1,utORFs,2.04137142729901,0.738800000712009,No,0.7246225915349421,0.0,No
914,4922.1,utORFs,0.807678577218515,0.584749998928081,Yes,0.720914087052667,0.0,No
915,490.1,utORFs,0.865837208053112,0.561821706112936,No,0.6922863101172945,0.0,No
916,1033.1,utORFs,1.1480166675988601,0.606091667573006,No,0.6870657259440773,0.0,No
917,2690.1,utORFs,1.5922564151279,0.7228269234116079,Yes,0.6692084212507737,0.0,No
918,5022.1,alt-frame,1.80714284566542,0.656142856829637,No,0.6610877242876927,0.0,No
919,4200.1,utORFs,1.54064584389562,0.673859376491843,No,0.6509920060834192,0.0,No
920,4276.1,utORFs,1.3245959629709199,0.7849393945958729,Yes,0.6384005618848432,0.0,No
921,2342.1,utORFs,0.6542690087188779,0.347678362906567,Yes,0.6199467195702943,0.0,No
922,3922.1,utORFs,1.2513333312546202,0.79392000162974,Yes,0.6068700793783856,0.0,No
923,772.1,utORFs,1.66613606917339,0.7045442175451151,No,0.6028629992386234,0.0,No
924,2224.1,utORFs,0.571333330365883,0.682173913899823,Yes,0.5960325737559697,0.0,No
925,4.1,utORFs,1.1508390931359098,0.5939999996395461,No,0.5669834371722505,0.0,No
926,2533.1,utORFs,0.9072170529889971,0.642658914194818,Yes,0.5617135860175687,0.0,No
927,3176.1,utORFs,0.7600434773021201,0.5138478265768189,Yes,0.5536143869282077,0.0,No
928,1771.1,utORFs,0.588424250695177,0.342136363871925,Yes,0.530033956857288,0.0,No
929,1959.1,utORFs,1.00929885297136,0.531448276475307,No,0.5284983373466757,0.0,No
930,4861.1,utORFs,1.07379709583694,0.638304349330281,Yes,0.5028247015804551,0.0,No
931,1381.1,utORFs,1.78943652791222,0.7515634922412341,No,0.4749594538358879,0.0,No
932,1667.1,alt-frame,1.4005979602521201,0.790769759913638,No,0.4669401917088448,0.0,No
933,2437.1,utORFs,1.02318182282827,0.5511060596909371,Yes,0.4581745659294213,0.0,No
934,2404.1,utORFs,1.35794119628183,0.7013725498508591,No,0.42831667742441043,0.0,No
935,1301.1,utORFs,1.04140625133975,0.379562500888521,Yes,0.366675075532021,0.0,No
936,1557.2,unassigned,,,No,-6.907755278982137,,Yes
937,4482.1,utORFs,0.680062959346644,0.495844443920241,Yes,0.27456035807379325,0.0,No
938,3940.1,utORFs,0.7690192321725849,0.45169871875073003,Yes,0.2736807599409458,0.0,No
939,669.1,utORFs,1.38038438330432,0.6948138143169461,Yes,0.2694987533680904,0.0,No
940,96.1,utORFs,0.550068629516389,0.37509803912903705,Yes,0.2690518526173076,0.0,No
941,2221.1,utORFs,0.840453333556652,0.714373335014097,Yes,0.25007677381359994,0.0,No
942,765.1,utORFs,0.9186126028758108,0.48075675604411894,Yes,0.229667027101924,0.0,No
943,1497.1,utORFs,1.29858332065245,0.523204547092036,No,0.21335580724309444,0.0,No
944,1496.1,utORFs,0.7466100684927959,0.43842138354256505,Yes,0.181917308429927,0.0,No
945,560.1,utORFs,0.828067901687995,0.565716050941077,Yes,0.17770340954845215,0.0,No
946,2030.1,utORFs,0.8158796298548292,0.618759258819477,No,0.170351871750171,0.0,No
947,1015.1,utORFs,0.5321379348036199,0.44818390947338393,Yes,0.14848552021349176,0.0,No
948,814.1,utORFs,1.4845530547661998,0.646090908298819,No,0.13226521636157387,0.0,No
949,22.1,utORFs,0.6946281983430551,0.52000000121263,Yes,0.13102124483792127,0.0,No
950,417.1,utORFs,1.48765080271008,0.762396827280994,No,0.10128140739632675,0.0,No
951,281.1,utORFs,1.98659997377545,0.768250001017198,No,0.09034149266099549,0.0,No
952,1854.1,utORFs,1.3959086808316499,0.6631369870607889,Yes,0.0812177093962514,0.0,No
953,1800.1,utORFs,1.6587708227323503,0.7884236096530609,Yes,0.06998677739879168,0.0,No
954,266.1,mel-specific,0.525217387960225,0.34698550762824604,Yes,0.05077105804588744,0.0,No
955,2952.1,utORFs,1.06516460448105,0.545460904887571,No,0.0342719497365159,0.0,No
956,3370.1,utORFs,1.88684442192316,0.750800000504953,No,-0.0119298788661293,0.0,No
957,4973.1,utORFs,0.512394365253355,0.295685445760845,Yes,-0.041528494032271976,0.0,No
958,961.1,utORFs,1.91522051093694,0.670194871280677,No,-0.06804118163029427,0.0,No
959,4303.1,utORFs,1.26455912635892,0.756182795135124,No,-0.07233953675776116,0.0,No
960,1366.1,mel-specific,0.9054894509129929,0.55225738457243,Yes,-0.08716593438755449,0.0,No
961,3144.1,utORFs,0.912710539213374,0.562921052797608,Yes,-0.11931971574468023,0.0,No
962,3769.1,utORFs,1.66219696237452,0.7490833338127808,No,-0.13643388650178856,0.0,No
963,3290.1,utORFs,1.23064492970867,0.6568550731458671,Yes,-0.2331067697504225,0.0,No
964,2144.1,utORFs,1.7195488459593897,0.738204023396682,No,-0.2634448480877355,0.0,No
965,1759.1,utORFs,0.552280699398521,0.356532164824832,Yes,-0.27287228079830134,0.0,No
966,155.1,utORFs,1.51099424796372,0.7693850577329872,Yes,-0.3116360245856377,0.0,No
967,2425.1,utORFs,1.24508332114559,0.6940064101490401,Yes,-0.3198885099215476,0.0,No
968,2429.1,utORFs,1.29785184411585,0.6528765441890071,Yes,-0.3207577583519504,0.0,No
969,2666.1,utORFs,1.44730688322079,0.688777779202499,No,-0.32686929283261806,0.0,No
970,3247.1,utORFs,0.63243055726505,0.6087500027173921,Yes,-0.35140883426623254,0.0,No
971,2026.1,utORFs,1.16959770886233,0.541034482887828,No,-0.3516817165874256,0.0,No
972,3959.1,utORFs,1.3499919824913702,0.646674700065452,Yes,-0.35732944379132625,0.0,No
973,4142.1,utORFs,1.0800769236737902,0.6767238673962529,No,-0.5691771019654479,0.0,No
974,713.1,utORFs,1.2328648611164799,0.676283783412555,Yes,-0.5999865821785008,0.0,No
975,440.1,utORFs,0.6048012830134929,0.47844871714746995,No,-0.6450277174506693,0.0,No
976,1020.1,utORFs,0.562436499780724,0.34756349268579995,No,-1.0216706921654715,0.0,No
977,2157.1,utORFs,1.36126188614539,0.542661905363535,Yes,-1.1831445593645569,0.0,No
978,2754.1,utORFs,0.773033331667021,0.32581666616671195,Yes,-1.266664143665856,0.0,No
979,1458.1,unassigned,1.7616762073621899,0.7710952380527958,No,-1.6474409672343076,0.0,No
980,2248.1,utORFs,1.03493547774551,0.665860215879186,Yes,-1.956926608021146,0.0,No
981,3724.1,utORFs,1.38249999801628,0.607666668033926,Yes,-1.9994554509936262,0.0,No
982,3118.1,mel-specific,0.516400013056894,0.19214999999967397,Yes,-2.0405901274782496,0.0,No
983,2582.1,nonfunctional,1.37426190532833,0.7326190485882328,Yes,-2.8830109154899914,0.0,No
984,3652.1,nonfunctional,0.531913046495638,0.43334782662619203,Yes,-6.907755278982137,0.0,No
985,2052.1,nonfunctional,1.1669999874152601,0.714349205383942,Yes,-6.907755278982137,0.0,No
986,1934.1,nonfunctional,0.613936506788291,0.412349206596864,Yes,-6.907755278982137,0.0,No
987,1502.1,nonfunctional,1.3655858505611298,0.788585860066403,Yes,-6.907755278982137,0.0,No
988,4600.1,nonfunctional,2.6101817854567204,0.756585859999324,Yes,-6.907755278982137,0.0,No
989,1881.1,nonfunctional,0.893872546881218,0.60297058949215,No,-6.907755278982137,0.0,No
990,1677.1,nonfunctional,1.67930135949936,0.787392694499879,Yes,-6.907755278982137,0.0,No
991,3132.1,nonfunctional,0.9002272770598979,0.593621213320699,No,-6.907755278982137,0.0,No
992,2259.1,nonfunctional,1.4985714262935301,0.789492065186745,No,-6.907755278982137,0.0,No
993,2993.2,unassigned,,,No,-6.907755278982137,,No
