,furthest,genomic,phyloP,phastCons,length,monophyletic,sigTPM,tau,dev_tau
876.1,droFic,antisense,0.9604029811974341,0.5842139302852529,67.0,False,4.369286,0.8959172811842051,0.9393970384540087
878.1,anoGam,antisense,2.2666849741412003,0.8504761916592941,91.0,False,30.202353999999996,0.6021511155825474,0.5359903961709808
881.1,droFic,intergenic,1.52675757455555,0.9737727280819058,22.0,True,0.596431,1.0000000000000002,
885.1,droRho,sense,0.9342977314705799,0.633376590979556,131.0,False,41.558964,0.969188889606865,0.8921680015089669
887.1,droEre,antisense,-0.0646666670994212,0.00173958336017677,32.0,False,3.1161209999999997,0.9568736565519177,0.8463868407735841
891.1,droMir,sense,0.411186660826206,0.364893334958081,25.0,False,82.963432,0.9487610783546593,0.7495898637334635
895.1,droSec,intergenic,0.23073119492900898,0.6740752698513129,31.0,False,8.559689,0.9483228378376689,0.8905451749878215
900.1,droGri,intergenic,1.5245782283865703,0.724095238882298,98.0,False,2.616459,0.9050677044105403,0.8570484739187968
903.1,droFic,intergenic,1.59894792997511,0.9774999997268119,32.0,False,3.8200269999999996,0.9710488964549584,0.9078988734637102
905.1,droFic,sense,1.0255869650551899,0.510362318932059,46.0,False,19.125063,0.6754052985269573,0.6510543686826687
910.1,droGri,sense,1.9301372374974,0.998470588057649,17.0,False,23.067470999999998,0.9217777844744487,0.720137576927899
912.1,droMir,intergenic,1.5289791627340799,0.898625001660548,32.0,False,2.961705,1.0,0.9999999999999996
915.1,droRho,intergenic,0.109619048972088,0.0870680270683286,49.0,False,0.5815020000000001,0.9602911146365289,
916.1,droGri,antisense,1.4929827058433403,0.640618519236357,270.0,False,28.98106,0.764251446819679,0.9690135532471542
917.1,droGri,mixed,1.5902362096950302,0.801196643158741,114.0,False,39.160441,0.7268292322021411,0.9539643202895549
922.1,droGri,intergenic,2.3232285638650296,0.999647619043078,35.0,False,0.8811049999999999,1.0,0.9999999999999996
929.1,droGri,intergenic,2.34714926188969,0.934089553125425,67.0,False,1.012656,0.9498000242606712,0.9502557326842083
933.1,droMir,antisense,1.32696968398875,0.986424243811405,22.0,False,7.160382000000001,0.7463490103224057,0.8838167006552157
944.1,droRho,intergenic,0.0250294109710547,0.0239607842328648,34.0,False,0.010406,1.0000000000000002,
947.1,droWil,sense,1.41664197784561,0.7366296306746891,27.0,False,52.659831999999994,0.8323821410245422,0.6436191624904003
948.1,droRho,intergenic,1.09525833416167,0.9072249998648959,40.0,False,1.007635,0.9698435480576113,0.9399441088856312
950.1,droGri,antisense,1.71476727757169,0.7473647794883941,53.0,False,20.101696,0.937897625048979,0.9694064758488865
954.2,droGri,antisense,2.42045096863134,0.8700980392339469,17.0,False,1.34135,0.9357955148938513,0.9999999999999996
957.1,droGri,sense,1.2240079337258,0.700246030375147,42.0,False,24.434494,0.9034582718761655,0.8076563205311872
961.1,droGri,intergenic,1.91522051093694,0.670194871280677,65.0,False,0.9332219999999999,,0.9928085048937774
965.1,musDom,antisense,1.76206666082144,0.8867333332697549,25.0,False,0.029958999999999996,1.0,
972.1,droGri,antisense,1.79892423243798,0.918151513038373,22.0,False,0.19883599999999998,1.0,
978.1,droRho,intergenic,0.0839621205249745,0.0765075762429853,44.0,False,0.926234,,0.9710624350631272
986.1,droMir,sense,1.3523904849376003,0.8090000019896599,35.0,False,1.9579630000000001,1.0000000000000002,0.883673078742786
987.1,droGri,antisense,1.8557800131508502,0.9847800004482271,50.0,False,10.204412,0.8084807712088853,
993.1,anoGam,sense,2.6864905564155497,0.9991415096153999,67.0,False,481.449402,0.5911616709972412,0.6007581649821774
995.1,droMir,sense,0.8332413802373001,0.706333333776258,29.0,False,35.593521,0.8808499741818175,0.7158643139062512
997.1,triCas,sense,2.860278662742,0.965535519481764,61.0,False,110.62770800000001,0.7984985685345868,0.7358765876293646
998.1,droFic,antisense,0.5983921501274201,0.505823530777193,17.0,False,5.220507,0.8238041905103664,0.8444830074528578
999.1,droGri,sense,1.8268888688608402,0.6863846160535121,39.0,False,4.068786,0.9621666229395252,0.9127534109682836
1001.1,droMir,sense,1.03353967637725,0.600849208866416,42.0,False,61.494648,0.9379582947284326,0.8512395620668991
1004.1,droSuz,antisense,0.0775483874303679,0.0161612904179961,31.0,True,0.23818699999999998,1.0,
1011.1,droRho,sense,0.9779509963997289,0.39358333393465705,68.0,False,25.2453,0.8363863507356458,0.7322605414785939
1013.1,droMir,sense,1.04479999812665,0.604088890143774,45.0,False,13.692623999999999,0.7583326621890698,0.7430179085896436
1015.1,droFic,sense,0.5321379348036199,0.44818390947338393,29.0,False,1.159076,1.0,
1016.1,musDom,antisense,0.553877201192735,0.9791052592428109,19.0,False,5.724182,0.9380661553576533,0.9381367884994458
1020.1,droFic,intergenic,0.562436499780724,0.34756349268579995,42.0,False,0.358993,1.0,
1022.1,droRho,antisense,0.69160784287926,0.602470589765147,17.0,False,2.936283,0.9131532121251661,0.8978452911241549
1025.1,droFic,sense,0.40494253600936897,0.41022988647789893,29.0,False,24.613424,0.8611179667745779,0.7468696537048725
1030.1,droFic,antisense,1.11065640231738,0.689589745208072,65.0,False,3.062821,0.9266793409913713,0.9832243591878566
1031.1,droFic,intergenic,0.4508469900258821,0.302622950717278,61.0,False,1.2921799999999999,0.9235062388108985,0.8710223605819865
1033.1,droWil,antisense,1.1480166675988601,0.606091667573006,40.0,False,1.9868740000000003,0.9191738764701513,0.9379950946101494
1041.1,droSec,antisense,0.0687777752976953,0.0422777777541399,42.0,False,1.799082,0.9605235485632242,0.9358318573200404
1042.1,droSec,sense,0.472541671255992,0.24568750007771697,32.0,False,0.869685,0.9900831978248212,
1045.1,droEre,antisense,0.789620693719507,0.336770115310497,29.0,True,22.927467,0.9643393407943048,0.9346085648551807
1086.1,droMir,sense,1.7951379159944498,0.752816092470479,29.0,False,3.263882,0.9690793343886241,0.963238967012335
1095.1,droMir,intergenic,1.90618579041612,0.8196885256068729,61.0,False,1.6872779999999998,1.0,0.993901654274152
1096.1,droRho,intergenic,0.774047625361986,0.462488093500724,28.0,False,9.433926,0.9660459865468882,0.8991693019405779
1097.1,droRho,sense,0.299870746096178,0.26554421842301,49.0,False,6.002895,0.8882796145104906,
1105.1,droSec,intergenic,0.152106381662137,0.129482269017125,47.0,True,8.003227,0.9624845772383152,0.8193936359362674
1116.1,dm,sense,0.195520833910753,0.181104167054097,16.0,True,14.303657999999999,0.8682630231125419,0.7987845598159325
1117.1,dm,mixed,0.0,0.0,60.0,True,29.879209999999997,0.894732741348207,0.713480869597522
1126.1,droWil,antisense,1.81573074559371,0.823512822174682,26.0,False,6.721957000000001,0.8239987305517091,0.8569188721799789
1129.1,droGri,sense,2.57625235209375,0.955261905642138,70.0,False,58.270153,0.9810485646757026,0.6104644181154554
1133.1,droRho,sense,1.4851919414588401,0.776383837811987,33.0,False,12.401541,0.8829441054066247,0.683737445981914
1141.1,droFic,antisense,1.02727160439539,0.765691360010317,27.0,False,9.236042,0.6172097654780143,0.7323585644047547
1144.1,droWil,intergenic,1.73693650132094,0.85894709014181,63.0,False,0.612954,,0.9999999999999996
1146.1,droRho,antisense,1.07577777428863,0.36663888818940105,24.0,False,6.580566,0.7772376408622501,0.861161428381234
1147.1,droFic,antisense,1.1653063052694699,0.81883783856625,37.0,False,6.141666000000001,0.6843114123420921,0.8391327357692722
1153.1,droRho,intergenic,1.63005404760809,0.8530450447762451,37.0,False,2.749089,1.0,0.961663995979569
1158.1,droGri,sense,1.53322524021942,0.792981982428312,37.0,False,119.299637,0.9833419257243013,0.8004627646193169
1159.1,droRho,antisense,1.0045714311479101,0.6723619044270539,35.0,False,4.669480999999999,0.7328194032617441,0.9471389340402996
1162.1,droFic,sense,1.887462961315,0.998703704939948,18.0,True,7.862467,0.7695467704375551,0.9999999999999996
1188.1,droRho,sense,0.0761562461848371,0.107520833309536,32.0,False,2.5450009999999996,0.9045488794415624,
1197.1,droGri,sense,1.86979628841818,0.799086420703392,54.0,False,3.3718550000000005,0.83139510133081,0.8491525420678422
1199.1,droGri,sense,2.45257936701981,0.930563493660422,42.0,False,346.553131,0.6357520376610015,0.7002661886978401
1200.1,droRho,antisense,1.07614142319771,0.884454545969463,33.0,False,11.757163,0.718152098619268,0.8410295462595201
1202.1,droFic,sense,0.7805227329910409,0.47678030345493705,44.0,False,9.985475,0.969144564841789,0.8848406916345942
1203.1,droRho,sense,-0.175760417075556,0.00781250000848862,32.0,False,2.596514,0.9127106868424437,0.9999999999999996
1205.1,droFic,intergenic,1.7741527643003001,0.698569444216749,24.0,False,2.841727,1.0,0.9525107573394678
1218.1,droWil,intergenic,2.59972912057613,0.9890833348035809,16.0,False,1.555958,1.0000000000000002,0.9946576973474057
1222.1,droGri,antisense,1.70254166103486,0.9762847241428159,48.0,False,0.94719,0.8782328147359679,0.9999999999999996
1256.1,anoGam,sense,2.45935557800242,0.966188891397582,30.0,False,36.50425,0.600681494969749,0.813181774107282
1263.1,dm,sense,0.184799997452646,0.0712666665995493,25.0,True,4.067165,0.7068729452845397,0.9349456208110679
1271.1,droGri,sense,1.1658395336435001,0.630938272395769,27.0,False,5.8315150000000004,0.9523357885978716,0.8087049328844828
1273.1,droGri,antisense,2.13168182511899,0.9414242425877041,22.0,False,37.204659,,0.9999999999999996
1289.1,droBip,antisense,0.19571604506676,0.0202469135602982,27.0,False,0.9547760000000001,0.9610132903397828,
1293.1,anoGam,antisense,1.6634687410260098,0.9499479182995859,32.0,False,3.7950239999999997,0.957464679109947,0.9999999999999996
1294.1,droGri,sense,1.7578032819829,0.781475409311929,61.0,False,3.8241669999999996,0.829823411350437,0.9704469210624114
1301.1,droFic,intergenic,1.04140625133975,0.379562500888521,32.0,False,1.441929,1.0,0.9798929030408704
1318.1,droGri,antisense,2.1061238016223602,0.9827238099915642,35.0,False,25.191482999999998,0.7683627192039926,0.8824356834628719
1330.1,droFic,sense,1.20270589125507,0.8178823549738701,34.0,False,7.033467999999999,0.8168185467503004,0.7682116516532284
1331.1,dm,intergenic,0.0699090938380157,0.0629999997909181,22.0,True,2.6076,0.8868110238784344,0.9366446006859914
1343.1,droGri,antisense,2.3288387649001603,0.9869569898933491,31.0,True,3.002016,,0.9999999999999996
1346.1,droRho,intergenic,0.907558236923349,0.547963857186966,83.0,False,1.8155150000000002,0.7789712789362865,0.8997429775332781
1348.1,droSec,intergenic,-0.0521916685587106,0.035441666902625,40.0,True,0.0,,
1352.1,droFic,intergenic,1.7142758709432098,0.938482758813891,58.0,True,1.9804560000000002,0.9794784800192256,0.8528491487485564
1353.1,droMir,sense,1.2347037172401998,0.814901235889942,27.0,False,3.817451,0.9909722271895123,0.9999999999999996
1356.1,droFic,antisense,1.05015873329507,0.8375555601207509,21.0,False,4.154565,0.6598617270454237,0.9360454381188763
1366.1,droEre,intergenic,0.9054894509129929,0.55225738457243,79.0,True,0.915525,1.0,0.9999999999999996
1369.1,apiMel,antisense,2.41327620591702,0.8245904766688391,35.0,True,1.60364,0.9267738943295973,0.7862630581338028
1377.1,droMir,intergenic,1.18351428784607,0.7434761924247829,35.0,False,1.620506,0.8546796437183855,0.8484198069038006
1381.1,droGri,sense,1.78943652791222,0.7515634922412341,42.0,False,1.606949,0.8890816739350809,0.8699932052480345
1385.1,droWil,intergenic,0.9556111102509829,0.5191898157375999,72.0,False,7.686903999999999,0.9523188945100968,0.6342017394844719
1387.1,droWil,intergenic,2.09364583541173,0.910750000983777,32.0,False,1.4203,0.9989109016647448,0.9624956388757522
1401.1,droGri,sense,1.65227468616335,0.794203704323283,108.0,False,42.410957,0.7492389905723393,0.6625125262385879
1402.1,musDom,sense,1.6337460421824,0.8643333350145631,21.0,False,82.30387900000001,0.779156436236681,0.6829492544624792
1405.1,,sense,2.11927085413804,0.818333333778557,48.0,,77.767448,0.6696796653755874,
1407.1,droGri,sense,1.63330248108904,0.7912037057937179,54.0,False,55.189785,0.6421379512627192,0.6592233916229754
1420.1,droGri,sense,2.28900796456617,0.917686507941061,84.0,True,11.736707000000001,0.8555198826003239,0.4687394190346466
1433.1,droFic,sense,0.647263885915486,0.292680555430707,24.0,False,11.711558,0.9392507367019669,0.8238286214368037
1445.1,,mixed,-0.00011682757730461001,0.0109394426585603,54.0,False,20.213387,0.8946927690943437,0.8070656011447503
1446.3,,antisense,0.976372546735494,0.883813726405303,207.0,,21.909412,0.6954394378636515,
1458.1,,mixed,1.7616762073621899,0.7710952380527958,35.0,,0.19154200000000002,0.9236522334907518,
1460.1,,antisense,3.09689213765782,0.9875587769656559,207.0,,137.50233500000002,0.7052388096468769,0.9839274371162953
1466.1,droMir,antisense,2.97381815049007,0.9575909100698701,22.0,False,1.6659169999999999,0.8881555719145453,0.958027452915677
1468.1,musDom,sense,2.39748334561785,0.9910499999920529,21.0,False,9.16046,0.6935525620187246,0.8885437885585715
1475.1,,sense,1.27918183270165,0.811863637070708,29.0,False,35.799099,0.885837708761672,0.5105556613547424
1480.1,dm,mixed,0.48256117954284294,0.831635021459201,47.0,True,4.155293,0.7693553169282418,0.9568879707212403
1484.1,droGri,intergenic,3.59396666983763,1.0,20.0,False,3.162493,1.0,
1487.1,droRho,antisense,0.414853330117961,0.194519999728849,25.0,False,3.731692,0.941595673394594,0.9999999999999996
1489.1,droWil,sense,1.2880784259451699,0.7994771243241959,51.0,False,8.264855,0.9658132481651738,0.9371607697968599
1490.1,anoGam,antisense,1.98259461377873,0.715216216969992,37.0,False,5.723027,0.8815348525706819,0.9061263067663287
1493.1,droFic,sense,1.14992856826367,0.8153511911999279,56.0,False,9.300299,0.8592591695467631,0.8946703591999405
1496.1,droRho,intergenic,0.7466100684927959,0.43842138354256505,53.0,False,1.198515,0.9901671421366045,
1497.1,droGri,antisense,1.29858332065245,0.523204547092036,44.0,False,1.236825,,0.9830817626789673
1499.1,dm,intergenic,0.5189333236962561,0.894426669279734,25.0,True,0.0,,
1502.1,droWil,intergenic,1.3655858505611298,0.788585860066403,66.0,False,0.0,,
1509.1,,sense,1.28734615382452,0.754713675591788,78.0,,1181.960449,0.9145603495645243,0.949061926581394
1517.1,droFic,sense,1.26629630227309,0.7340246904619829,54.0,False,8.906824,0.5583045147366623,0.778202907958853
1518.1,,sense,2.9012659951311295,0.997957447107802,94.0,,73.810585,0.5348464541551791,0.6957525533044071
1521.1,droSec,sense,0.12580391750944903,0.0424313726446902,17.0,True,5.182163,0.7030473422365957,0.9673177401910534
1524.1,droGri,intergenic,2.57722872851136,0.9992679739310071,51.0,False,1.7903900000000001,1.0,0.9272613944170319
1525.1,droGri,antisense,2.56486760123663,0.927461186543503,73.0,False,0.604636,0.8483855832722684,0.9183713389146757
1528.1,droFic,intergenic,1.7873869149092,0.9983452391766371,56.0,False,1.497084,0.9599972401996348,0.9479941061181233
1529.1,droFic,sense,0.30591975623327805,0.22932716080901702,54.0,False,9.298453,0.5509460737213269,0.7131788616966817
1531.1,droGri,intergenic,1.6734666701406202,0.9098222229215831,15.0,False,1.179099,,0.9999999999999996
1534.1,droFic,antisense,0.784893337587516,0.46852666692265005,50.0,False,3.879946,0.5674986783942105,0.6598826809706457
1538.1,droMir,antisense,1.5706515426211298,0.9011363653522549,22.0,False,3.140057,0.8967985245187358,
1540.1,droFic,sense,1.08413095543871,0.7928095254478871,28.0,False,15.814159,0.8629546129844279,0.7690892574092498
1541.1,droGri,antisense,1.47424668478547,0.7173533344098059,50.0,False,7.369459,0.7116066306672852,0.9614799906092192
1544.1,droSuz,intergenic,0.11964000096751598,0.15363111106678798,25.0,False,1.3715099999999998,0.9295548543248466,0.9908981310031815
1548.1,droMir,antisense,0.46538211427992404,0.294666666618919,41.0,False,7.820257000000001,0.9554188614542622,0.9364223402837526
1549.1,droFic,sense,0.7344066658678149,0.7075266672903671,50.0,False,98.112679,0.5165973807238701,0.7101945876203972
1551.1,droEre,sense,0.128063065352271,0.126567567924147,37.0,False,3.063373,0.7689027593413558,0.9836935153765153
1557.2,droMir,antisense,,,85.0,False,,,
1560.1,droRho,antisense,2.5926717103110897,0.854318181768935,66.0,False,1.025658,0.9682215088885735,0.9359879263270158
1561.1,droGri,intergenic,1.91423111164011,0.8431688897373779,75.0,False,0.50703,0.9755221447055533,0.9999999999999996
1563.1,triCas,antisense,0.37944444700109703,0.596407407434818,27.0,False,1.620918,1.0,0.9999999999999996
1567.1,droMir,sense,0.903733324394985,0.37558787889411704,55.0,False,10.729476,0.7440547921451552,0.8833176238796558
1568.1,droMir,antisense,0.4825396785246471,0.501174602437661,21.0,False,3.215468,0.8943690633982649,0.9782211974362237
1574.1,droFic,sense,0.934186286420799,0.7129313749302291,34.0,False,2.779417,0.8754631978472784,0.9087359087231743
1575.1,droRho,antisense,0.7345294132463491,0.592941178129895,17.0,False,2.31576,0.9070041291315984,0.9589122732660981
1585.1,droFic,intergenic,0.025698416559617004,0.0331587295809258,21.0,False,0.9203049999999999,0.9427999865986458,
1594.1,dm,mixed,-0.0399495312490592,0.00242658016367909,33.0,True,176.47830499999998,0.9033716417705524,0.5315259926097715
1595.1,droGri,antisense,1.02349332776076,0.5656000000781689,25.0,False,40.724792,0.8914581435642128,0.9581028425394388
1596.1,droGri,antisense,1.16631914275626,0.5398297881342621,47.0,False,1.5827,,0.8785514726592892
1599.1,droMir,sense,1.79995552673936,0.867244444440843,15.0,True,5.097077,0.761373194840596,0.9152241495790867
1604.1,droGri,intergenic,2.7484946266938297,0.99988172067109,31.0,False,0.631685,1.0,0.9999999999999996
1606.1,droMir,antisense,1.12132519705797,0.7514390243194631,41.0,False,2.958066,0.9368101733383123,0.9088695217482863
1609.1,droGri,intergenic,2.38404765171664,0.991685712905157,35.0,False,1.8312689999999998,,0.9283969570371516
1613.1,droRho,intergenic,0.173056600591953,0.10275471697959698,53.0,False,1.847996,1.0000000000000002,
1615.1,droGri,intergenic,2.5385861924324904,0.9965632181057991,29.0,False,0.966619,1.0000000000000002,0.9999999999999996
1621.1,dm,sense,0.0,0.0,65.0,True,4.870798000000001,0.9533587071766643,0.6635845740089057
1622.1,dm,intergenic,0.0,0.0,26.0,True,4.583546999999999,0.9556015198155847,0.88685049841325
1624.1,,mixed,0.709024705625501,0.795177043179899,73.0,False,70.722671,0.7147444663286902,0.6508891551586831
1628.1,droSec,sense,0.0801250009293047,0.0229166665061105,16.0,True,2.21842,0.9491102022859369,0.9999999999999996
1629.1,dm,intergenic,0.0,0.0,17.0,True,2.639316,0.9605059180243014,0.9544580210667597
1633.1,droMir,antisense,0.599810813545241,0.405630630559523,37.0,False,5.87943,0.931077371093369,0.899609671905771
1634.1,droSec,intergenic,0.0855466677558919,0.0356400005193427,25.0,True,6.9278759999999995,0.6332330762761256,0.9611894242770676
1653.1,droRho,sense,1.01826923016387,0.7323333332434491,26.0,False,7.063025,0.8707861383752764,0.7820708032160718
1656.1,,sense,2.05883076381432,0.8402512822698199,195.0,,190.038284,0.9496437523911313,0.7526132913107089
1657.1,droFic,intergenic,-0.0150869636512969,0.0244637682301708,23.0,False,0.184032,1.0,0.9999999999999996
1658.1,droGri,antisense,1.5376064744562399,0.8618194462011429,72.0,False,8.269261,0.8583285332737568,0.8925125476748424
1660.1,droFic,sense,0.37115278094360205,0.185930556190821,24.0,False,17.805214000000003,0.7027050999498847,0.9774855250376192
1660.2,,sense,0.20003508919392501,0.0774736844530133,19.0,,33.133922999999996,0.6657583852440052,
1661.1,droRho,intergenic,-0.103016256581901,0.0936666661059499,41.0,False,2.056477,0.9382010883348615,0.9536918340165202
1662.1,droMir,sense,2.09757575197992,0.6786818184949821,44.0,False,50.617973,0.6355303442022975,0.7287553124257234
1664.1,droFic,intergenic,0.7808439717793191,0.5653546095862061,47.0,True,1.392089,0.9191232836416978,0.8602956805087503
1666.1,droGri,sense,1.28744143630202,0.775945947674388,37.0,False,179.219086,0.6409921860582215,0.7040603659353567
1667.1,musDom,antisense,1.4005979602521201,0.790769759913638,97.0,False,1.594106,0.6274768590616432,
1669.1,,antisense,0.441037744752266,0.19022012593769397,53.0,,0.668417,0.974697343488172,0.9998810755505014
1673.1,droSec,antisense,0.383733333688643,0.291588887521842,30.0,True,4.382071,0.990611315293909,0.8751998078714287
1674.1,droEre,sense,0.0705901624105586,0.0934207649517275,61.0,False,4.006641,0.8824357013263653,0.9778643511638878
1675.1,droMir,antisense,2.0546388822711203,0.836388888749449,24.0,False,9.03629,0.8687884971830825,0.787998816312171
1677.1,droFic,intergenic,1.67930135949936,0.787392694499879,73.0,False,0.0,,
1678.1,triCas,antisense,2.4737166772907,0.9740499973297121,20.0,False,0.0,,
1680.1,droRho,sense,0.83458666348209,0.45477333440910994,25.0,False,2.235852,0.9182968442304543,0.9999999999999996
1685.1,droMir,antisense,2.1849019761179,0.9985098032390369,17.0,True,7.291417,0.7765998770256297,0.8485807938864783
1686.1,droFic,sense,0.9412857046838671,0.6892619053847049,28.0,False,5.8688139999999995,0.6769421735706049,0.9090023370088567
1689.1,droGri,intergenic,1.84507980376062,0.813755868485923,71.0,False,0.9241299999999999,1.0,0.9240593963170881
1691.1,droRho,antisense,1.4516560292583103,0.716925531831332,94.0,False,25.712782,0.8711464118312107,0.7914962174244203
1692.1,droFic,sense,1.87660665492062,0.83886666735479,100.0,False,1.2105620000000001,0.8681518765295863,0.9942097826116957
1695.1,droMir,intergenic,1.7807582535225799,0.8526007327888221,91.0,False,1.029472,0.9704937778539635,0.9598605842022387
1698.1,droMir,antisense,1.98867947564651,0.961320512569868,26.0,False,6.12068,0.9505273857232037,0.9999999999999996
1699.1,apiMel,antisense,1.80208332992403,0.9850714291845051,28.0,False,3.05105,1.0000000000000002,0.9651589315490621
1701.1,droGri,intergenic,2.23446667268872,0.945019048594293,35.0,False,1.935628,0.9702649708777906,0.9999999999999996
1709.1,droGri,intergenic,1.5354166400437799,0.995055554641618,24.0,False,0.0,,
1710.1,droGri,antisense,1.4863333288571798,0.6343693680052329,37.0,False,6.333206,0.7600340515650774,0.7747559106260394
1714.1,dm,mixed,0.32976829280463504,0.47233333529495597,43.0,True,19.981824,0.9192164551032551,0.9311242170097657
1715.1,dm,intergenic,1.0319583309659102,0.998104168723027,16.0,True,0.816289,0.9792039578676006,0.9602449411622859
1717.1,dm,intergenic,0.0,0.0,23.0,True,1.7807509999999998,0.9097870786427654,0.9503102803925586
1718.1,,mixed,-0.0226734694169492,0.00160544218871396,67.0,False,7.310472,0.8847230896980092,0.7687692515719174
1719.1,droWil,sense,0.41153487782607706,0.510720933130545,22.0,False,4.448955,0.8806297921964505,0.9801987614262577
1720.1,dm,sense,0.0,0.0,17.0,True,3.4576569999999998,1.0,0.9279076562436226
1724.1,droRho,sense,1.37191525820674,0.932146893140707,59.0,False,2.6674189999999998,0.8825321997687421,0.7717761776109195
1731.1,droFic,intergenic,1.43553029433965,0.8738333346502091,22.0,False,0.0,,
1733.1,droRho,sense,0.506747475392514,0.36271717144068205,33.0,False,4.110972,0.7161799851254997,0.8682033051444296
1734.1,musDom,antisense,0.163511113574107,0.0114666667715129,15.0,False,0.597694,1.0,
1735.1,droWil,antisense,1.11674603163117,0.673900794800526,84.0,False,17.421229999999998,0.737353374213503,0.8748397889502428
1742.1,droFic,sense,-0.0420222213698758,0.0259777777000434,15.0,False,84.567604,0.7907277878756553,0.8594626527556941
1743.1,droMir,intergenic,1.97371793585197,0.902858974865805,26.0,False,1.241783,1.0,0.9669806102889129
1749.1,droWil,antisense,2.07319751204808,0.946530864930447,27.0,False,8.647236,0.6653102389108906,0.8428719774521202
1750.1,droGri,sense,2.27795002727459,0.9988000005483629,20.0,False,50.452362,0.9421940809274316,0.8882768914972385
1753.1,droRho,sense,0.313046946443351,0.34364788829099796,42.0,False,1301.922791,0.9929760571050075,0.8597023938264189
1756.1,droRho,sense,0.99484416402199,0.640125542600413,77.0,False,4.237381,0.9588030028746707,0.9375415429864198
1757.1,droRho,intergenic,0.9117469824925358,0.587012048025268,83.0,False,9.527192999999999,0.916846855310674,0.9414025561792795
1759.1,droRho,intergenic,0.552280699398521,0.356532164824832,57.0,False,0.7601899999999999,0.9621007298845938,0.9316168869289867
1771.1,droRho,sense,0.588424250695177,0.342136363871925,44.0,False,1.69799,0.8821561634000505,0.9175091425792569
1775.1,droSuz,sense,0.611420284781227,0.49343478181517497,46.0,False,4.383811,0.8509233575555616,0.9982348431907276
1776.1,droSec,sense,-0.08799225058002301,0.00968217059912146,43.0,True,9.637824,0.9555592409969376,0.7983450133367082
1777.1,droSec,intergenic,-0.17603381687622302,0.00820772952663348,69.0,True,4.850842,0.8772896639351245,0.9295967551016033
1786.1,droRho,sense,0.35607619273165897,0.20409523874986898,35.0,False,5.189757,0.9095978446334341,0.8091017961561657
1788.1,droWil,sense,1.4331372440495902,0.740803922325665,17.0,False,3.2299279999999997,0.7783116604502289,0.8503239299189723
1789.1,droMir,antisense,0.9093623094143709,0.5172850251549871,69.0,False,2.599859,0.8949597604493951,0.9230757514374298
1790.1,droRho,sense,0.9493133419759878,0.587753334269704,50.0,False,32.416519,0.6888867036978262,0.9357949170360964
1793.1,droFic,antisense,1.71304320012806,0.948179012196092,54.0,False,21.496226999999998,0.9698024718754483,0.8910479722667776
1800.1,droMir,antisense,1.6587708227323503,0.7884236096530609,48.0,False,1.071494,0.9489836147604102,0.8925276583667927
1801.1,droGri,intergenic,1.5072962943361001,0.748703703979881,27.0,False,3.59829,,0.8533126842241203
1804.1,droFic,intergenic,1.3011666641082802,0.818423810733726,70.0,False,0.586353,1.0000000000000002,0.9999999999999996
1807.1,droRho,sense,0.343488097604547,0.27824404753933096,56.0,False,0.23645300000000002,0.9838121779342657,
1808.1,dm,sense,-0.13897500152234,0.00582500001279792,40.0,True,0.870857,1.0,0.9681945485883442
1811.1,droEre,sense,0.0832666686134568,0.0266000003680044,40.0,False,6.840277,0.723574518117334,0.7750126857999351
1812.1,triCas,intergenic,0.6958039228019179,0.992745097945718,17.0,False,2.1872580000000004,0.9539821695096433,
1813.1,droSec,intergenic,0.499773625575834,0.883345785130044,68.0,False,4.487127,0.7964177208159323,0.9087441317599811
1814.1,droGri,sense,1.25539168620793,0.5936250005412149,40.0,False,29.594326000000002,0.9252393355987958,0.5892131755309225
1815.1,droMir,sense,1.37123076565779,0.649358975822424,39.0,False,3.6690199999999997,0.9175870407590563,0.8091447211380682
1817.1,droMir,sense,1.5476464793801001,0.947262627853438,33.0,False,2.554768,0.9301855211654222,0.9643202465682106
1818.1,droGri,intergenic,2.43657236189564,0.93837106959168,53.0,False,1.1494520000000001,0.9700312486495217,0.9562626895745802
1821.1,droGri,intergenic,2.23534918659263,0.9202539683060931,21.0,False,0.0,,
1823.1,droWil,sense,1.15106597221893,0.6286840271382571,96.0,False,2.350925,0.7774569007523555,0.8641616172967027
1824.1,droFic,antisense,1.16553175284357,0.6590555544816961,42.0,False,8.435571000000001,0.9679014213395619,0.9999999999999996
1828.1,droMir,antisense,1.27082608416137,0.7531086961187059,46.0,False,8.911882,0.6731886044988016,0.8473807272674692
1829.1,droEre,antisense,0.7505652155268241,0.38695652206745507,23.0,False,10.054534,0.6225462636673464,0.9085737839721775
1833.1,dm,intergenic,0.0,0.0,49.0,True,1.473509,0.7497905720377009,0.8433450193937639
1838.1,droMir,intergenic,2.25603924523674,0.977411765678256,17.0,False,15.114889999999999,0.9214884187317913,0.8892169848160725
1840.1,droWil,sense,1.15611282405145,0.706482052049623,65.0,False,6.087308999999999,0.9520271448544552,0.8788526511224336
1841.1,dm,antisense,0.142197531163635,0.0965370372236695,54.0,True,10.50887,0.9231499546863877,0.7414029180590717
1848.1,droFic,sense,1.2057261871855802,0.823583332254895,28.0,False,20.599695,0.8147984912023041,0.9539089606023388
1852.1,musDom,sense,3.1294523443128597,0.999196428982984,56.0,False,98.319687,0.7159963359953634,0.5613718558866122
